unit_id,cycle,temperature,vibration,pressure,rotation_speed,oil_quality,max_cycle,RUL
1,42,58.38199854165615,54.36714165466978,53.89320837736011,54.51293977215129,58.00364791469688,222,180
1,43,57.8095559949132,55.3588332991735,57.693102413211214,48.78599140315608,60.05801314479677,222,179
1,44,60.648228397844925,52.50301301374603,55.35803125305655,54.48236913065439,58.30668247698775,222,178
1,45,57.09315537066863,56.37949822153696,55.53596180770063,52.28367188969168,59.43223817522335,222,177
1,46,59.19505363034629,56.90200816927053,53.71420575992012,51.85219917918134,57.475809264912726,222,176
1,47,57.45884964916544,55.61021497211527,55.55307280309076,51.210675422303424,57.17027161417313,222,175
1,48,56.93249624562144,57.564070229265134,55.775307083748814,52.65820547700563,59.39051544232921,222,174
1,49,54.57541855069845,53.14046976387112,52.99645249755901,52.03515855223168,58.97923562411831,222,173
1,50,57.96010920002492,57.94086526113961,52.213881882269554,53.77933477671591,58.73792265905059,222,172
1,51,55.650984250527024,54.124654099012055,55.09345088382073,52.32915682193711,57.89822234225718,222,171
1,52,56.18514225316463,53.34726173121435,53.869248163779815,52.41736343382054,60.77917057632459,222,170
1,53,56.92959897985999,54.95832900445937,54.9407546202244,51.68124996342137,56.82288694859111,222,169
1,54,56.62248423712593,58.17060157004597,52.56180629473241,52.176669383705736,56.783968229877615,222,168
1,55,54.73212442615645,55.38250642896415,52.10410798106547,52.75987205760136,59.99825738778748,222,167
1,56,55.92532474198684,54.06275923435562,54.70042596570208,49.76966044768501,59.919984887889456,222,166
1,57,58.557452040120566,53.57011057426904,53.81025951532726,50.350040583348814,59.20612495786124,222,165
1,58,58.22178835886091,55.406624583568615,51.11244772760045,53.525282584809645,58.29000073028328,222,164
1,59,58.29711703516975,52.62453852595898,56.23572555605159,52.70541437566642,59.52281832675261,222,163
1,60,57.55493674046836,53.720270651420336,52.20119051317974,52.21253303607518,61.398494444541264,222,162
1,61,58.33379501063301,58.03964091002197,57.9632807971875,52.55621280976272,62.63943997263373,222,161
1,62,57.74864367593379,57.76531514929086,53.10690399625656,53.09065038519833,56.43117956063556,222,160
1,63,57.18200258836858,55.64408171299293,54.5839241293471,51.80101627111373,58.33790719406683,222,159
1,64,59.229570573853536,55.19538375806697,56.38967944730866,51.485238715326986,58.2949225286192,222,158
1,65,57.16266105615116,56.039725738463176,56.07509794504199,52.98916574536042,61.50946447686826,222,157
1,66,56.42640350510295,59.53293973564032,56.770861251211045,51.27120280300554,55.40065343175868,222,156
1,67,59.44954385372762,56.678290051990366,51.44177033912326,53.395167257144735,59.947067139558,222,155
1,68,59.53266831888376,57.496216985051866,51.956332973757085,50.27360091879196,58.84562512174979,222,154
1,69,55.373085549809765,55.88960685555019,53.93189212073428,54.41656003014364,61.74334373918393,222,153
1,70,58.74390085983527,56.34722196456646,54.78430082301617,53.62773509421193,61.59387470141874,222,152
1,71,54.77374747365559,57.29010549657229,53.4386404246776,53.34955781593113,59.94752616626714,222,151
1,72,59.498771493683805,56.57288857853659,50.928310926755536,54.48688608167728,57.08743887663992,222,150
1,73,56.54883165763871,53.6029662363842,54.05900807635248,55.55905971118233,58.65475447395089,222,149
1,74,59.181471551721486,58.43602871385784,52.950621080134994,54.631063628175866,58.87837509334442,222,148
1,75,57.13928657896384,55.65960340381692,52.85951551563412,50.39751971724216,57.64546032346172,222,147
1,76,58.61813742328784,59.81726721993838,49.67784258593503,51.28945019515777,61.42800754087333,222,146
1,77,56.10567936722615,57.74945085161086,54.2159072449524,52.32223440717026,57.57778777118048,222,145
1,78,57.8142592040399,56.89542451877724,53.16141822124828,53.34990752491324,62.768522974845936,222,144
1,79,58.20521408014845,57.51864490623631,55.55930862536478,54.13923020361462,62.8281776543723,222,143
1,80,59.79692955619484,56.76849615190724,52.676768447196935,52.32675872392544,59.37057309771905,222,142
1,81,61.10757669862196,56.27408311225313,53.55902670636068,53.74881940854672,60.505934128972704,222,141
1,82,59.34893387086133,57.38851941774723,53.8772488353296,52.38955172890733,59.97060123600748,222,140
1,83,58.98687695180144,58.47889797899344,49.92930276077056,52.65996833598635,61.49840682905623,222,139
1,84,57.06148694054568,56.52980839554861,56.39163701325649,51.522534355669656,62.12513660782688,222,138
1,85,56.53978281590713,56.36933849936708,51.73745897306302,52.30361913967409,60.66837485569136,222,137
1,86,59.01795749849712,56.8464530014702,53.04157638675462,51.717547155745166,61.05412099577983,222,136
1,87,59.00161487249844,58.88559480764084,53.17569688955967,52.33853128746363,59.48941389486139,222,135
1,88,59.7764083251349,59.71519622999823,50.90676354974664,55.440733012032105,61.14607339683407,222,134
1,89,59.988793099597736,58.15908490656007,54.812544568500726,52.49476318149389,60.80663551667789,222,133
1,90,59.54051109606596,58.56862890744946,52.35315977195932,57.92668785705011,59.2670984130237,222,132
1,91,56.86723669560601,56.833600576155526,51.54518917616611,54.778006903598325,60.68684002606035,222,131
1,92,60.47595282094601,59.17567848054683,51.98334980571031,54.37586157773303,60.20703525308566,222,130
1,93,59.049200599611886,58.7714471527889,52.83117435764283,52.87231010926337,59.94228679339289,222,129
1,94,57.84490191707941,56.96284531958084,51.60921997154658,55.272213033423895,59.212322286841285,222,128
1,95,58.72736751270551,55.431625945862976,52.82316272151072,53.42085495715972,61.10214992630098,222,127
1,96,57.32375361867809,56.36827480253427,48.87922324608919,54.53055194812115,59.91482934119034,222,126
1,97,58.97885220250849,57.28222294978944,50.1898585354071,58.25155161062378,60.45683041254136,222,125
1,98,60.69501751286362,60.11673058969346,48.00791358053999,54.33188457813184,62.85493920020386,222,124
1,99,59.152024176181925,60.79181233575214,54.11494528762662,56.265096089076295,62.26999485172847,222,123
1,100,58.42644573296131,57.8928444056094,53.99775871049893,53.55229518131868,59.934046436547455,222,122
1,101,59.40770407637959,58.03074722439935,51.86305055388143,54.62111285005255,62.01121651477789,222,121
1,102,60.56331075378026,59.12645436015829,49.30457374682394,57.396994353472486,61.764542260958834,222,120
1,103,57.925446023881456,58.84453955036054,54.3077111291336,53.868202674989554,64.20071462307261,222,119
1,104,58.49933305537543,60.31592141117075,49.71468333822227,57.59584800774933,63.80649470435611,222,118
1,105,60.29762943879724,58.228839131195706,50.19892416667691,56.00798703045064,59.51556880332369,222,117
1,106,58.31287193846707,60.532337227522426,50.65448323424667,54.17250496737025,63.19310588023256,222,116
1,107,63.18539498393999,58.84568751122867,50.987923774296064,56.03532479116992,63.88524053520187,222,115
1,108,60.11915851209388,60.58228922472528,51.17083896644221,56.616714955832464,62.91332154789595,222,114
1,109,59.07088159303447,58.99246940268869,51.12458118971662,56.16243037095465,61.65881039236476,222,113
1,110,59.28828802784668,58.57799149766476,49.77437474209441,52.946872541460415,65.8704731497498,222,112
1,111,59.87334966840854,62.46561389560092,50.88485290138175,54.28466009865679,63.31675766369815,222,111
1,112,59.82776318655785,61.29538246138279,49.48944905512568,55.07790619759557,65.39452941419893,222,110
1,113,57.630335823859966,57.11077907698886,50.53179323730114,55.41201434323226,64.5478077051813,222,109
1,114,62.74933334039128,59.23089183704391,50.29737175336369,56.52981501659858,63.30847690473588,222,108
1,115,60.91724234669028,61.811542352841535,50.58331949444052,55.94116280249344,61.835216196685856,222,107
1,116,60.9869050974119,58.313173619706106,50.28263154540169,53.74806124128015,62.76191069222837,222,106
1,117,62.34304003981159,61.36908865907159,48.54768434013131,56.398503081536745,62.55930757189307,222,105
1,118,59.623340669599024,61.31946264915995,49.78406803246589,56.82187549606678,61.16531385530125,222,104
1,119,60.15753189194987,59.37686644389356,49.9597907216299,56.824135170581606,64.05823848497191,222,103
1,120,62.07167884134934,60.51996904664669,46.925711337965815,57.68473525499173,65.53037725529414,222,102
1,121,61.38027868422799,57.50667678596179,48.33305665917474,57.394224113888654,62.829231936416,222,101
1,122,62.08624725177077,63.40675996455689,49.537037772482286,56.9125497637442,66.62031914903386,222,100
1,123,61.541568331564605,60.39778369461886,51.06856788538383,56.19963188798057,61.137415239423206,222,99
1,124,61.39319231913211,62.17835229209386,49.6207600971182,53.89520191259231,65.15509755488114,222,98
1,125,63.99985652615383,62.00550547176568,50.91977594002829,57.11349554669368,66.18140319555843,222,97
1,126,63.54335223327884,63.2345758741334,47.54046648293437,56.863686701298725,63.46945537719416,222,96
1,127,58.29235892984819,60.66171130196826,48.38914838221026,57.043272426337126,63.59860269323233,222,95
1,128,64.3575840525313,61.73221271185981,49.09732013576807,54.80519235423436,65.54482921305961,222,94
1,129,65.47253516089992,62.38085512064472,44.27306262587042,55.18380350220393,64.84346990864414,222,93
1,130,64.18021870262707,62.96761688793079,49.901686499934165,58.47085273509795,61.19297581899287,222,92
1,131,62.10993077098169,63.5078496803684,44.7160267951238,56.91818791402662,63.0294504889158,222,91
1,132,61.497250135098106,61.1786597367698,48.87373012946786,58.08683092801429,64.3804110812619,222,90
1,133,63.7231726735872,61.01770581546174,48.27851459050982,57.19477873072557,62.45322111247916,222,89
1,134,61.80395810996531,64.17442916548403,43.60784274557021,57.28531870777876,63.90434768210103,222,88
1,135,63.368698640856586,59.19976383725478,43.55162417559084,58.73715558693515,62.707229589684594,222,87
1,136,62.904291925154574,64.73244227203602,49.00094121581797,56.64537021251185,64.27845814859046,222,86
1,137,64.86760083130311,62.0468240875244,48.54032217481902,57.653987944546905,64.43904416637433,222,85
1,138,62.56050767283417,62.61728329447808,45.261982831207895,56.90742536780613,65.58268223124762,222,84
1,139,62.58541832316741,61.725331211515766,45.12451763502637,57.04078752887425,65.02929098542424,222,83
1,140,63.92264649048906,62.80216994803257,47.07931958281008,57.32112930140953,66.03380210411653,222,82
1,141,66.36250859423728,64.90768906635577,46.15339051216758,58.21110580808358,65.96842888096364,222,81
1,142,63.69040502284472,64.28469541853639,47.61521264232928,57.25346192958907,67.05442600441205,222,80
1,143,63.05222178629898,63.99575001890468,46.61312275286182,59.94956080932658,66.93320151378406,222,79
1,144,65.07187632332182,63.51924981717325,48.127447571804666,56.81901947394982,66.8906314404397,222,78
1,145,64.97228657660574,61.34764585194687,47.06618652939923,57.97628881478057,70.51247336189692,222,77
1,146,62.57811683844109,62.38087643096558,46.54941638489938,57.693327594785615,66.493810501685,222,76
1,147,63.312072218304486,63.26420142479044,44.79627514639398,60.62038095733251,69.98140592609994,222,75
1,148,65.87285115409065,64.59833992778327,44.5417042582688,58.84239829160504,66.82852619333315,222,74
1,149,64.98258022822321,64.15002669722895,44.95628998211679,60.193646979507164,66.20587993347947,222,73
1,150,60.74927336314384,65.6554271022068,47.648603880744815,56.51651570164604,65.89117404415504,222,72
1,151,65.29080865987116,65.02613515438671,44.1300564654197,59.24506979833341,68.83708382299946,222,71
1,152,66.07230037653432,64.5336438577373,44.981559790781866,60.27924077872346,69.15563131857617,222,70
1,153,63.5417772348116,68.00308434312215,41.073878166277446,59.16918280239098,67.71774091317425,222,69
1,154,65.93021950129727,65.33700731819594,45.3041303075732,60.74560166169616,68.6423819870296,222,68
1,155,67.83996775598851,64.21887936996602,47.52456778581655,58.4737347519986,65.15103561850474,222,67
1,156,65.74385626380281,67.79676905177432,42.58568481895331,61.46663696290931,64.86930887180033,222,66
1,157,64.32943478117089,66.9483622222372,48.59419527420981,62.904573410972354,69.18838901850958,222,65
1,158,64.60348847165098,68.01370343046379,43.95130152817771,59.01624085522728,67.25590932326908,222,64
1,159,65.52681060414469,65.2659011750426,39.66297077879037,58.99717943155965,68.69811587259555,222,63
1,160,66.19475080261489,67.04039058950512,42.78750576759028,61.95110649454215,66.62707379400632,222,62
1,161,65.84392757103089,63.54118102037936,45.20393492612212,62.24664661009721,70.3181396920042,222,61
1,162,66.62443707284163,67.04189362247138,46.04873531127066,59.19991901083753,65.65248804418553,222,60
1,163,65.77473388544853,65.77562735373904,43.96740821195203,59.46151153342069,66.01600528293258,222,59
1,164,66.38995348206154,64.12685613077116,45.08117137557261,59.77735960070152,70.39292494492811,222,58
1,165,67.6908595381814,67.85647393091071,40.80163925369639,58.2922675497994,64.4445773326537,222,57
1,166,64.77177917524722,63.74140708613322,41.38548147382591,59.04053424641382,69.06088357310432,222,56
1,167,66.6582334404512,63.73747553468225,39.72325968729703,59.02253191323206,68.46653932246646,222,55
1,168,66.7807086446356,67.30108172304566,41.17044721899591,59.48793966035477,67.65890627802611,222,54
1,169,68.13071827736282,67.76612051279483,43.05553200232241,60.69916366901234,68.5990380209709,222,53
1,170,66.53804714678384,68.51751767769923,42.065267322929685,61.21473013840959,67.76458398731748,222,52
1,171,67.98687351961263,68.3282096607562,42.88070585803728,63.30203786576897,71.48698237518616,222,51
1,172,68.79126007077758,69.58468675029684,40.00582836748584,59.59229719981348,72.01888111388251,222,50
1,173,64.49320988299813,68.57539740629423,39.92799741120269,62.68051504044109,68.42287392244971,222,49
1,174,69.15230416669665,67.48281846234293,41.3779042903985,60.99791340562327,70.00492023619263,222,48
1,175,66.05348521522414,67.72798609448262,39.995739759844895,61.36022838414893,67.74497862700882,222,47
1,176,66.02360550331719,67.57310661251132,42.68022617873585,62.5628425109743,71.48393978140612,222,46
1,177,63.479046579334,68.5985907983564,39.61308352562343,59.9833816119085,71.58745131042039,222,45
1,178,66.72793882126166,66.66919231250891,39.63690588048781,62.35859268248633,69.71742800101333,222,44
1,179,68.06065089765761,68.98733150474244,40.83304522538355,62.152831841918896,70.32984053538961,222,43
1,180,67.62893994770423,68.50796552610952,39.44466864368681,62.76066793943135,70.30886416722613,222,42
1,181,67.64688080588482,69.2135765905488,37.99901763467027,62.57524357053141,68.16763278080556,222,41
1,182,66.80942885039308,69.38164696144223,38.024252248427686,65.94460242321733,73.06094073860746,222,40
1,183,69.91728051266712,65.449504550189,40.300805150986776,61.42586589308609,69.73892744083038,222,39
1,184,70.19307599745304,67.94120025524978,37.27597763623488,61.70746614050316,69.89736396877936,222,38
1,185,69.52240960161252,69.2963380061055,41.22869871110392,61.69139853434231,70.96099646955118,222,37
1,186,66.20597392216219,69.5430940716921,37.91527877203191,61.91570344364338,72.82979529943047,222,36
1,187,72.58707549664378,70.18334646744577,39.69214551964155,61.91631027725906,70.60017156495762,222,35
1,188,69.53956910069573,70.41662642215914,37.638165420851024,64.78004965814598,68.71031031776457,222,34
1,189,70.27132788939318,72.40719594168579,37.02590331660806,65.252077174166,70.46036061711496,222,33
1,190,67.35803518958298,70.77217613746295,38.5819204067461,62.39065934968433,72.58014569123273,222,32
1,191,69.73263562967489,70.00549579993026,39.603458047544,62.12436546621027,75.38244564479847,222,31
1,192,70.51491168416901,68.24878958779541,37.466767651440406,64.20680424343504,70.36263321006088,222,30
1,193,69.82937006950199,68.76793354554337,37.5506581448059,62.79879047285356,70.46326125100074,222,29
1,194,71.49555563531808,71.79830084398131,38.67007358177891,64.7046289437586,70.2954291896306,222,28
1,195,72.28518310998304,72.76087824825436,38.52883024724575,64.18838397368337,70.2663512886721,222,27
1,196,68.46748988020283,73.65830990844391,37.018412090553625,61.73981354262239,74.68790009654101,222,26
1,197,71.90682413442094,70.28135966857886,36.21805859757121,66.4647798372559,75.28012769632866,222,25
1,198,71.37277851997901,71.24524899559964,36.8134096081837,66.96809291247743,73.46426839658137,222,24
1,199,70.92460752893344,72.24329302757212,36.20822413165176,63.48650978211165,72.65641291699363,222,23
1,200,68.7265740704298,75.13053821775205,36.76823676317876,63.95621894036909,76.20585307055846,222,22
1,201,73.45446332991195,72.41227986389458,34.31057252890516,65.099309876226,73.94196256387434,222,21
1,202,71.98250730702911,74.74833025709808,36.31997163893332,65.30559953241551,75.47802647262077,222,20
1,203,68.86588260649786,72.85874413069226,34.62798371336158,65.92579536117131,73.23277669925338,222,19
1,204,71.3302284203748,74.51690184521449,36.86452828957706,68.08801241246942,74.23820239249322,222,18
1,205,72.34069369838869,74.51105361254822,34.29627160001024,64.94267346266741,72.4810184383739,222,17
1,206,72.7654076758187,73.40536630653847,34.120603692005425,64.14669918412014,75.44690645583722,222,16
1,207,71.97058123297327,71.81160998984696,35.56868001513632,63.41187900335612,74.95624951167466,222,15
1,208,72.83157593101926,73.12539444471852,34.71823151447101,64.52183762734587,73.49561572047729,222,14
1,209,75.65547793475747,75.95035559121825,37.90724149057407,65.70657911725965,73.68422532445705,222,13
1,210,74.95567024055146,75.2221777997991,31.842678971874637,68.58680530858938,77.59905707946908,222,12
1,211,71.37106062712303,73.44451726151637,34.24479961186943,65.25791254893153,78.30266352193337,222,11
1,212,72.06022488170976,73.77198298624057,35.566900189628264,66.51003445654798,75.1963062590848,222,10
1,213,72.94975416011647,71.88048996893966,32.79637931551225,66.29040326401508,75.78929628713963,222,9
1,214,70.65470288596786,76.83556198087938,32.08845613752798,68.23897464476168,76.46030209994478,222,8
1,215,71.42870626431488,76.19130378950237,31.937457104904,70.38879254729609,76.25545028125352,222,7
1,216,71.17153165044317,74.85064686170465,30.614291945635145,65.94476197043203,73.69603611531305,222,6
1,217,72.04651328986058,75.55142085406966,34.844288761814205,66.15023923479278,77.02417656007901,222,5
1,218,76.01727475517309,72.19077660306384,32.11182238087754,68.59463503036207,73.42623263663044,222,4
1,219,72.81554459510403,74.91376020905307,31.719742723626887,68.19588831281703,75.6355433419483,222,3
1,220,72.72410519210632,77.84315751017894,28.990189828573165,70.08843147803147,77.6700215851408,222,2
1,221,75.7560043749752,77.51236769765123,29.809346055117885,68.34024422589697,77.98999120952513,222,1
1,222,73.92559895538426,76.73555553973318,33.94058398783274,67.0720573176388,76.0538170998234,222,0
2,1,45.89975618631324,42.694095399133616,42.54686846208575,52.0338903439306,55.09204610934293,215,214
2,2,42.86573231267336,42.71892858159314,43.848412082011805,55.26604670097389,56.73260304226011,215,213
2,3,44.62045492526536,45.27342687503275,41.20036910505035,53.96782253528431,58.309596194827336,215,212
2,4,44.99795989605208,43.2578815500381,41.20453424562938,56.4925832768508,58.68818747666665,215,211
2,5,44.98541525476224,42.52609201474273,41.03553883800239,53.22344282625127,57.47049985095551,215,210
2,6,44.96806736412013,42.10775549600098,39.74010431622275,52.91267756250819,56.31746581258729,215,209
2,7,44.124497715995695,42.56959139418056,41.93104067110129,52.80400257679237,54.43155117568077,215,208
2,8,45.15721518138599,42.435765041409,43.7299293413701,52.4321909236546,55.67768866009988,215,207
2,9,45.678314836236765,43.26768686079992,42.928124362594055,49.79245557794056,56.10280493455762,215,206
2,10,44.97691159495483,43.24625366953507,42.42281810094364,52.78776949929254,55.7519575714367,215,205
2,11,45.53983382237169,43.00258981162173,42.88072993985565,50.03173036241844,56.87887229352723,215,204
2,12,46.28350425536798,43.64535403215022,41.96509295210154,53.82848500619693,56.26683722143592,215,203
2,13,42.04009628809992,44.76714009855704,39.78916179338257,51.30873861283616,57.02711825880039,215,202
2,14,46.251717888762464,44.39602371109408,43.89999061331471,51.84719570411106,58.56128591644146,215,201
2,15,45.3716616897084,40.73416528951957,44.34551411786752,52.20591645867442,56.135201787567006,215,200
2,16,43.21356258107097,39.11974818681156,41.66200103496916,52.92543783136084,54.65728619803915,215,199
2,17,46.10917004185164,44.340525315701214,42.54438583532389,53.26742293262462,55.66485820121097,215,198
2,18,44.33392811991971,40.876440873604736,42.432537702088965,54.90959161193893,57.577776627804326,215,197
2,19,44.56588819995186,42.57662220348215,43.33336099054411,52.44380030915915,57.70342531468792,215,196
2,20,44.22622917109571,41.14491006503319,45.36065340435741,54.05900939082309,57.2788945371661,215,195
2,21,45.47174071640655,40.182716158261,44.58587965564523,57.465257298371846,58.60327119482496,215,194
2,22,43.87198895642664,43.68278603015475,42.3021951431663,53.9666202897062,56.35416051549701,215,193
2,23,46.43558945015237,43.99352771422583,43.70363009239599,53.162968864166665,59.69263561661437,215,192
2,24,44.90992507436516,41.973530321313824,44.79483154714578,52.29955690665233,57.82148976301548,215,191
2,25,44.60823929474222,38.93453134552632,43.55017006030256,53.21283942837284,52.7879419077694,215,190
2,26,46.32166321610253,41.98382488541249,42.95595340175641,52.21253011802569,59.25226650221951,215,189
2,27,44.752303850800885,43.37229225265031,43.65834697040633,53.98384818537982,55.37804547623188,215,188
2,28,46.694676141811385,40.54691149084832,41.96177798983182,53.77663919020552,54.95376183137972,215,187
2,29,46.78405485440815,43.02030923584902,42.20909615807499,50.4199326127399,57.26609989441245,215,186
2,30,43.35619681008778,42.70159300729931,41.47829318726615,53.678834422315546,53.84784352522464,215,185
2,31,47.06751262491052,43.572081368046696,43.56526213604244,55.36577241175063,55.38572278078173,215,184
2,32,43.25727073337369,42.860398921560304,42.93887594855558,53.19923820129035,58.73752822270352,215,183
2,33,47.25588046489115,41.19860712061849,41.9336122872513,52.8663853827589,57.20830195423487,215,182
2,34,48.5907130617441,44.42954786014707,42.95532345880973,51.82847546846063,57.56357182108719,215,181
2,35,46.91157914452428,42.372674236527125,43.94088728963492,51.15880617743687,55.330224202840256,215,180
2,36,42.4164893486834,42.54458768792768,46.14324980501942,55.24505727718382,53.97755444901077,215,179
2,37,47.30142433831475,41.16001637241552,44.82556871589309,53.77952654391351,57.31399632527833,215,178
2,38,49.13086726653305,41.86866666077853,39.91852483071127,55.2649585679587,57.616956539483816,215,177
2,39,45.36420702941579,41.17935560577368,43.741983140545365,56.46056555347194,57.516005898024055,215,176
2,40,45.82526279904227,42.21940813888487,45.5662747830468,55.603576700595326,56.46820456782905,215,175
2,41,44.15463359926223,45.01795541364725,41.45574022610744,53.46774345267658,54.66922465116235,215,174
2,42,46.467011328336646,40.363404356408175,44.331145567469285,54.55967171840397,59.74084908214661,215,173
2,43,47.96566910676758,39.97107526406931,43.19109370836456,53.48275073524304,56.767384938188194,215,172
2,44,47.17300277291331,44.567632054911805,45.31473723282843,53.40648867561459,55.74952427495144,215,171
2,45,50.90532390924755,42.0156481634383,44.23992580405003,55.04862697463759,55.71797223470175,215,170
2,46,46.30937298528176,41.29407959937869,42.35274953004931,53.35291779285086,56.157475551597095,215,169
2,47,43.88276396211786,43.82489867937287,43.42372232009305,51.35605710036744,57.49756636125205,215,168
2,48,46.65565467789128,41.32326919229141,43.55967697438101,53.4074601218597,56.13681217646992,215,167
2,49,42.84642739490889,44.93665583854281,43.63566824244344,54.35072920384788,57.09849713514801,215,166
2,50,45.74483859251002,43.17977675426476,45.54853918331006,57.16598916003289,55.99532274024994,215,165
2,51,49.05593961967677,41.39556542677849,42.655918210833086,54.22179724986193,55.55633556460627,215,164
2,52,47.18342167158424,45.32723736334423,45.47562250946407,55.80187309757477,56.642523575174486,215,163
2,53,47.04268369963412,41.14584307609765,43.56986260842647,54.85877967142752,56.54050000903102,215,162
2,54,49.58404894210137,43.12999684848104,44.41168948442155,57.029576324493874,55.33518414318437,215,161
2,55,46.52778105106488,42.42752890364899,44.23916903225102,57.005811298179815,54.41903063853083,215,160
2,56,48.90869663438319,43.89223612241737,44.15306859889097,57.11609901411723,56.00778159045634,215,159
2,57,47.29369421904412,44.242223051397126,44.2215404328126,52.83400222338269,55.56419975500141,215,158
2,58,47.75505530768622,41.9075924606009,46.485144725636566,55.82967627460549,54.56499910558155,215,157
2,59,45.44575979979672,40.68838732488614,45.6209381046213,56.7440823151281,54.08347726408101,215,156
2,60,46.63686247733296,42.466698150925,43.87234013720685,56.26553799501425,55.91170445684477,215,155
2,61,45.35335352118401,40.71769060070681,46.850739132357134,56.73715190102597,56.06918736962985,215,154
2,62,47.397944068876825,44.71116615815131,44.94971856704313,55.96028270486232,54.6511920951596,215,153
2,63,48.21907863274476,41.85200782771962,45.13626617520214,54.84755019946309,54.267671586294426,215,152
2,64,46.062564004779176,41.05463996106925,43.406978122664256,53.51252226817019,53.83767261959831,215,151
2,65,50.89701820688008,41.8343581164844,43.98082983478129,55.18472756375143,55.6010574648301,215,150
2,66,48.33752012681776,39.49066150574989,43.75943776650848,60.26663140323421,53.76547048857859,215,149
2,67,48.10564836677512,40.00724107734358,44.98741165718261,55.618846239670994,58.276040385466125,215,148
2,68,49.27351812052367,43.21789210479908,45.88358043543985,53.507565600679165,54.24096020084222,215,147
